id,group_id,event_id,venue_id,venue_name,time,address,lat,lon
10366,364055,267583171,26067384,Johnny Utah's,1578857400000,25 W 51st St #6939,40.760098,-73.97828
10367,364055,266966904,25753058,Ascension School Shelter Kitchen,1578869100000,220 108th Street,0,0
10368,364055,266965654,26646612,Playwright Irish Pub West 35th,1579046400000,27 West 35th 2nd Floor,40.74987,-73.98536
10369,364055,267691580,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
10370,364055,267103513,25376376,Playwright Irish Pub West 35th,1579131000000,27 West 35th 2nd Floor,40.749866,-73.985352
10371,364055,267720953,26751786,The Atrium at 120 Park Avenue,1579219200000,across from Grand Central,40.752728,-73.97723
10372,364055,266967206,24909495,The Lodge at Mt Snow,1579302000000,Route 100 (Bus leaves from Upper West Side NYC),42.9389,-72.851845
10373,364055,267879942,26053084,LeGrande Lounge,1579303800000,224 W 49th St 2nd Floor,40.76072,-73.98474
10374,364055,267614357,26034125,World Bar,1579303800000,845 United Nations Plaza,40.752518,-73.96769
10375,364055,267257439,26065893,Overlook,1579305600000,225 E 44th St,40.751736,-73.97229
10376,364055,267747389,26613936,The Independent,1579393800000,147 W 40th St,40.7548,-73.98737
10377,364055,267778175,26061925,230 Fifth Penthouse,1579394700000,230 Fifth Avenue,40.744038,-73.98813
10378,364055,267690948,26136720,Stout NYC ~ Grand Central,1579395600000,60 E 41st St,40.75161,-73.97882
10379,364055,267613712,26061925,230 Fifth Penthouse,1579402800000,230 Fifth Avenue,40.744038,-73.98813
10380,364055,267299403,26061494,230 Fifth Rooftop Bar,1579402800000,230 5th Ave,40.743965,-73.98806
10381,364055,267777652,26013945,Session 73,1579474800000,1359 1st Avenue,40.768448,-73.955864
10382,364055,267747893,26046926,Atwood Bar & Lounge,1579482000000,986 2nd Ave,40.756172,-73.96727
10383,364055,266966466,26646612,Playwright Irish Pub West 35th,1579649400000,27 West 35th 2nd Floor,40.74987,-73.98536
10384,364055,267344686,25376717,Playwright Irish Pub West 35th,1579735800000,27 West 35th 2nd Floor,40.749866,-73.985352
10385,364055,267935222,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579735800000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
10386,364055,267078680,25753881,Wolfgang's Steakhouse,1579737600000,200 East 54th,40.757957,-73.968575
10387,364055,267913384,26072830,Great Northern Food Hall,1579822200000,89 E 42nd St,40.752728,-73.97723
10388,364055,267879203,26131603,The VNYL- Vintage New York Lifestyle,1579906800000,100 3rd Ave,40.73251,-73.98817
10389,364055,267079177,26381057,Meet at Bridges Bar at The NY Hilton,1579906800000,1335 Avenue of the Americas,40.762566,-73.97972
10390,364055,267256870,26190842,The Bronx Brewery & Empanology,1579917600000,856 E 136th St,40.801918,-73.91058
10391,364055,267878286,26510968,230 Fifth Ave Penthouse,1579992300000,230 Fifth Ave.,40.74397,-73.98809
10392,364055,267905201,21138352,230 Fifth Ave Penthouse,1579995000000,230 Fifth Ave.,40.675743,-73.98123
10393,364055,268079836,26291846,Habanero Blues,1579995000000,29 W 36th St,40.75057,-73.98507
10394,364055,267934550,26171105,Royalton New York,1579998600000,44 W 44th St,40.755283,-73.982475
10395,364055,267806874,18663172,230 5th Ave. Penthouse,1580000400000,230 5th Ave. ,40.74396,-73.98789
10396,364055,268162392,24722170,"Take the 9:43am Metro North Train to Pougkeepsie, NY",1580049000000,"from Grand Central, Your guide will meet you in Pougkeepsie",40.712784,-74.005943
10397,364055,267962939,26807106,District M,1580083200000,700 8th Ave,40.75871,-73.9883
10398,364055,267345516,25376376,Playwright Irish Pub West 35th,1580340600000,27 West 35th 2nd Floor,40.749866,-73.985352
10399,364055,267963578,26018497,The Playwright Irish Pub,1580340600000,27 W 35th St,40.74979,-73.98538
10400,364055,268143659,26088154,Hudson Station,1580342400000,440 9th Ave,40.753822,-73.995735
10401,364055,268059472,25259121,Bryant Park Lounge (Residence Inn Marriott - Times Square),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
10402,364055,268085389,26192947,THE WORLD BAR,1580427000000,845 United Nations Plaza (1st Avenue) & 48th Street,40.75252,-73.9677
11291,365465,267357297,26437120,Park City,1578744000000,address_1,40.64606,-111.49797
11324,368356,267590799,26213973,Broadway Comedy Club,1578101400000,318 W 53rd St,40.764378,-73.98562
11325,368356,267590942,26213973,Broadway Comedy Club,1578185100000,318 W 53rd St,40.764378,-73.98562
11326,368356,267591078,26213973,Broadway Comedy Club,1578189600000,318 W 53rd St,40.764378,-73.98562
11327,368356,267237497,26401881,230 Fifth (Front Elevators),1578697200000,230 Fifth Ave,40.744038,-73.98813
11328,368356,267750232,26213973,Broadway Comedy Club,1578700800000,318 W 53rd St,40.764378,-73.98562
11329,368356,267750334,26174025,Greenwich Village Comedy Club,1578710700000,99 MacDougal St,40.729645,-74.00106
11330,368356,267750440,26213973,Broadway Comedy Club,1578789900000,318 W 53rd St,40.764378,-73.98562
11331,368356,267750515,26213973,Broadway Comedy Club,1578794400000,318 W 53rd St,40.764378,-73.98562
11332,368356,267274092,26366743,Rockwells American Restaurant,1579975200000,105 Wolfs Ln,40.909584,-73.81098
11385,368534,267437753,26297775,The Bryant Park Lounge (Residence Inn - Marriott),1578007800000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
11386,368534,267152316,26432464,Dave & Buster's,1578102300000,1 Sunrise Mall,40.683453,-73.43373
11387,368534,267158973,26541642,Vintage 25,1578186000000,"7755 Jericho Turnpike  , NY",40.813923,-73.48445
11388,368534,267467423,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578528000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.985962
11389,368534,267222013,26297775,The Bryant Park Lounge (Residence Inn - Marriott),1578612600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
11390,368534,266878418,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578699000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.985962
11391,368534,267251620,26297775,The Bryant Park Lounge (Residence Inn - Marriott),1578699000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
11392,368534,267225833,26297775,The Bryant Park Lounge (Residence Inn - Marriott),1578704400000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
11393,368534,267410437,26047400,Brokerage Comedy Club,1578785400000,2797 Merrick Rd,40.664474,-73.52294
11394,368534,267419160,26297775,The Bryant Park Lounge (Residence Inn - Marriott),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
11395,368534,267264978,26297775,The Bryant Park Lounge (Residence Inn - Marriott),1579219200000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
11396,368534,267317666,26541642,Vintage 25,1579309200000,"7755 Jericho Turnpike  , NY",40.813923,-73.48445
11397,368534,267296662,26237386,The Vine Wine Bar,1579381200000,2259 Merrick Rd,40.660484,-73.541756
11398,368534,267614405,26297775,The Bryant Park Lounge (Residence Inn - Marriott),1579735800000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
11399,368534,267669659,26547726,Garden Grill,1579917600000,64 N Country Rd,40.8583,-73.18564
11400,368534,267742006,26094731,Nutty Irishman,1580081400000,323 Main St,40.731808,-73.44547
11401,368534,267826511,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1580340600000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.985962
11402,368534,268195503,26297775,The Bryant Park Lounge (Residence Inn - Marriott),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
11706,370596,267053845,26080293,Ainsworth,1577910600000,64 3rd Ave,40.73131,-73.98886
11707,370596,267053887,26080293,Ainsworth,1577916000000,64 3rd Ave,40.73131,-73.98886
11708,370596,267365828,26135301,SideBAR,1578092400000,118 E 15th St,40.734554,-73.988686
11709,370596,267433828,26781778,Le P'tit Paris Bistro,1578187800000,256 Prospect Park West,40.659023,-73.981766
11710,370596,267761059,26131603,The VNYL- Vintage New York Lifestyle,1579908600000,100 3rd Ave,40.73251,-73.98817
12039,370628,267276405,26148173,Club Infinity,1578189600000,404 Irvington St,41.12775,-73.78947
12040,370628,267517865,26478236,Hida Hibachi & Japanese Restaurant,1578614400000,6 Saw Mill River Rd #5,41.089363,-73.81861
12041,370628,267694658,26677091,DiNapoli's Stone Mill,1579397400000,2 Scarsdale Rd #3202,40.952305,-73.829445
12042,370628,267478488,26786087,Anthony's Lake Club Catering,1579996800000,10 Christopher Columbus Ave,41.384457,-73.498886
12051,374316,skskmrybccbcb,489614,Riverside Park,1577898000000,106th & Riverside Drive Field,40.803936,-73.971069
12052,374316,pxxmmrybccbgb,18951532,Riverside Park (108 st),1578155400000,Riverside park,40.80434,-73.971214
12053,374316,kxgkmrybccbhb,18951532,Riverside Park (108 st),1578241800000,Riverside park,40.808498,-73.968338
12054,374316,pxxmmrybccbpb,18951532,Riverside Park (108 st),1578760200000,Riverside park,40.80434,-73.971214
12055,374316,kxgkmrybccbqb,18951532,Riverside Park (108 st),1578846600000,Riverside park,40.808498,-73.968338
12056,374316,nwxmmrybcgbdb,489614,Riverside Park,1579365000000,106th & Riverside Drive Field,40.803936,-73.97107
12057,374316,kxgkmrybccbzb,18951532,Riverside Park (108 st),1579451400000,Riverside park,40.808498,-73.968338
12058,374316,pxxmmrybccbxb,18951532,Riverside Park (108 st),1579537800000,Riverside park,40.80434,-73.971214
12059,374316,pxxmmrybccbhc,18951532,Riverside Park (108 st),1579969800000,Riverside park,40.80434,-73.971214
12060,374316,kxgkmrybccbjc,18951532,Riverside Park (108 st),1580056200000,Riverside park,40.808498,-73.968338
12186,378676,268048739,26820402,Sheraton NY Times Square Hotel,1579964400000,811 West 53rd Street & 7th Avenue,40.76252,-73.98145
12187,378676,267922508,26027165,Sheraton New York Times Square Hotel,1579964400000,W 53rd St,40.762386,-73.98202
12188,378676,267910639,26768526,Sheraton New York Times Square Hotel,1579964400000,811 West 53rd Street,40.767845,-73.993416
12189,378676,267099609,26768526,Sheraton New York Times Square Hotel,1579964400000,811 West 53rd Street,40.767845,-73.993416
12242,383040,bfmtzqybccbdb,25155193,Art of Living Happiness Center,1578007800000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12243,383040,tblkkqybccbgb,25155193,Art of Living Happiness Center,1578177000000,"147 West 25th Street, Suite 803",40.74514,-73.9936
12244,383040,kxtbjrybccbjb,25155193,Art of Living Happiness Center,1578353400000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12245,383040,267537983,26789327,151 E 65th St,1578441600000,151 E 65th St,40.76589,-73.96469
12246,383040,bfmtzqybccbmb,25155193,Art of Living Happiness Center,1578612600000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12247,383040,kxtbjrybccbrb,25155193,Art of Living Happiness Center,1578958200000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12248,383040,267747447,26789327,151 E 65th St,1579046400000,151 E 65th St,40.76589,-73.96469
12249,383040,bfmtzqybccbvb,25155193,Art of Living Happiness Center,1579217400000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12250,383040,wvkkkqybccbxb,25155193,Art of Living Happiness Center,1579386600000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12251,383040,267962935,25155193,Art of Living Happiness Center,1579467600000,"147 West 25th Street, Suite 803",40.74514,-73.9936
12252,383040,kxtbjrybccbbc,25155193,Art of Living Happiness Center,1579563000000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12253,383040,267934919,26789327,151 E 65th St,1579651200000,151 E 65th St,40.76589,-73.96469
12254,383040,bfmtzqybccbfc,25155193,Art of Living Happiness Center,1579822200000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12255,383040,268116465,26825009,Schapiro Hall Columbia Univ,1579984200000,605-615 W 115 St.  ,40.807724,-73.96503
12256,383040,268124617,25129275,Art of Living Foundation ,1579984200000,147 West 25 th Suite,40.75,-73.989998
12257,383040,bflzmrybccbjc,25155193,Art of Living Happiness Center,1580072400000,"147 West 25th Street, Suite 803",40.74514,-73.9936
12258,383040,kxtbjrybccbkc,25155193,Art of Living Happiness Center,1580167800000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12259,383040,bfmtzqybccbnc,25155193,Art of Living Happiness Center,1580427000000,"147 West 25th Street, Suite 803",40.74514,-73.993599
12388,386955,267812698,2544851,THE COPACABANA,1579995000000,268 West 47th Street,40.7602,-73.98704
12390,394905,266229691,26091103,New York Society for Ethical Culture,1578438000000,2 W 64th St,40.77113,-73.980034
12391,394905,267235532,26447416,Park Plaza,1580169600000,220 Cadman Plaza W,40.698048,-73.991646
12405,395891,267230108,26080293,Ainsworth,1577916000000,64 3rd Ave,40.73131,-73.98886
12406,395891,267436778,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578007800000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12407,395891,267300773,26135301,SideBAR,1578092400000,118 E 15th St,40.734554,-73.988686
12408,395891,267382809,26159147,THE WORLD BAR,1578094200000,845 United Nations Plaza (1st Avenue) & 48th Street,40.75252,-73.9677
12409,395891,267152425,26432464,Dave & Buster's,1578102300000,1 Sunrise Mall,40.683453,-73.43373
12410,395891,267324021,26018497,The Playwright Irish Pub,1578180600000,27 W 35th St,40.74979,-73.98538
12411,395891,267276223,26034125,World Bar,1578182400000,845 United Nations Plaza,40.752518,-73.96769
12412,395891,scmxcrybccbgb,26136720,Stout NYC ~ Grand Central,1578186000000,60 E 41st St,40.751595,-73.97885
12413,395891,267159122,26541665,Vintage 25,1578186000000,"7755 Jericho Turnpike  Woodbury, NY",40.813923,-73.48445
12414,395891,267382766,26781778,Le P'tit Paris Bistro,1578187800000,256 Prospect Park West,40.659023,-73.981766
12415,395891,267467436,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578528000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12416,395891,267222059,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578612600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12417,395891,267251685,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578699000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12418,395891,267451997,26088154,Hudson Station,1578699000000,440 9th Ave,40.75367,-73.99549
12419,395891,267431997,24325683,Grotta Azzurra Restaurant ,1578700800000,177 Mulberry St. (corner of Broome St.),40.7205,-73.996826
12420,395891,267226172,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578704400000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12421,395891,267410581,26047400,Brokerage Comedy Club,1578785400000,2797 Merrick Rd,40.664474,-73.52294
12422,395891,267586977,26034125,World Bar,1578789000000,845 United Nations Plaza,40.752518,-73.96769
12423,395891,267452120,26180917,Windfall,1578790800000,23 W 39th St,40.752464,-73.9837
12424,395891,267587139,26067384,Johnny Utah's,1578857400000,25 W 51st St #6939,40.760098,-73.97828
12425,395891,267695721,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12426,395891,267419192,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12427,395891,267724661,26751938,The Atrium at 120 Park Avenue,1579219200000,across from Grand Central,40.752728,-73.97723
12428,395891,267265619,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579219200000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12429,395891,267617425,26034125,World Bar,1579303800000,845 United Nations Plaza,40.752518,-73.96769
12430,395891,267724499,26053084,LeGrande Lounge,1579303800000,224 W 49th St 2nd Floor,40.76072,-73.98474
12431,395891,267317692,26541665,Vintage 25,1579309200000,"7755 Jericho Turnpike  Woodbury, NY",40.813923,-73.48445
12432,395891,267296882,26237386,The Vine Wine Bar,1579381200000,2259 Merrick Rd,40.660484,-73.541756
12433,395891,267750562,26613936,The Independent,1579393800000,147 W 40th St,40.7548,-73.98737
12434,395891,267695226,26136720,Stout NYC ~ Grand Central,1579395600000,60 E 41st St,40.75161,-73.97882
12435,395891,267617316,26062124,230 Fifth Penthouse,1579402800000,230 Fifth Avenue,40.744038,-73.98813
12436,395891,267781105,26013945,Session 73,1579474800000,1359 1st Avenue,40.768448,-73.955864
12437,395891,267750796,26046926,Atwood Bar & Lounge,1579482000000,986 2nd Ave,40.756172,-73.96727
12438,395891,267614550,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579735800000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12439,395891,267936990,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579735800000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12440,395891,267907599,26072830,Great Northern Food Hall,1579822200000,89 E 42nd St,40.752728,-73.97723
12441,395891,267881842,26131603,The VNYL- Vintage New York Lifestyle,1579906800000,100 3rd Ave,40.73251,-73.98817
12442,395891,267669770,26547726,Garden Grill,1579917600000,64 N Country Rd,40.8583,-73.18564
12443,395891,267907523,21138352,230 Fifth Ave Penthouse,1579995000000,230 Fifth Ave.,40.675743,-73.98123
12444,395891,267936897,26171105,Royalton New York,1579998600000,44 W 44th St,40.755283,-73.982475
12445,395891,267809446,18663172,230 5th Ave. Penthouse,1580000400000,230 5th Ave. ,40.74396,-73.98789
12446,395891,267743384,26094731,Nutty Irishman,1580081400000,323 Main St,40.731808,-73.44547
12447,395891,267966208,26807106,District M,1580083200000,700 8th Ave,40.75871,-73.9883
12448,395891,267966282,26018497,The Playwright Irish Pub,1580340600000,27 W 35th St,40.74979,-73.98538
12449,395891,267826207,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1580340600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12450,395891,268195623,26297783,The Bryant Park Lounge (Residence Inn - Marriott),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12451,395891,268061118,26608908,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
12452,395891,268087779,26159147,THE WORLD BAR,1580427000000,845 United Nations Plaza (1st Avenue) & 48th Street,40.75252,-73.9677
12945,398480,267237614,26401881,230 Fifth (Front Elevators),1578697200000,230 Fifth Ave,40.744038,-73.98813
12955,399919,mplkkrybccbsb,24350828,Ukrainian East Village Restaurant,1579046400000,140 Second Avenue,40.72887,-73.98712
12956,399919,tmbplrybccblc,23837660,Fitzpatrick Manhattan Hotel,1580256000000,687 Lexington Ave,40.760681,-73.969307
12975,404437,267239936,26080293,Ainsworth,1577910600000,64 3rd Ave,40.73131,-73.98886
12976,404437,267068264,26080293,Ainsworth,1577916000000,64 3rd Ave,40.73131,-73.98886
12977,404437,266436213,25259121,Bryant Park Lounge (Residence Inn Marriott - Times Square),1578007800000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
12978,404437,267296367,26135301,SideBAR,1578092400000,118 E 15th St,40.73468,-73.98858
12979,404437,267064945,26034125,World Bar,1578094200000,845 United Nations Plaza,40.752518,-73.96769
12980,404437,267272565,26018497,The Playwright Irish Pub,1578180600000,27 W 35th St,40.74979,-73.98538
12981,404437,267065295,1448854,THE WORLD BAR,1578182400000,845 United Nations Plaza (1st Avenue) & 48th Street,40.751877,-73.96741
12982,404437,dbrsjrybccbgb,26136720,Stout NYC ~ Grand Central,1578186000000,60 E 41st St,40.751595,-73.97885
12983,404437,267375931,26781778,Le P'tit Paris Bistro,1578187800000,256 Prospect Park West,40.659023,-73.981766
12984,404437,267273100,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578526200000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
12985,404437,267275118,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578612600000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
12986,404437,266643192,26088154,Hudson Station,1578699000000,440 9th Ave,40.75367,-73.99549
12987,404437,267250932,26122271,Bryant Park Lounge (Residence Inn Marriott - Times Square),1578699000000,"1033 Avenue of the Americas, 3rd Floor · New York, NY",40.752865,-73.98599
12988,404437,266436185,24325683,Grotta Azzurra Restaurant ,1578700800000,177 Mulberry St. (corner of Broome St.),40.7205,-73.996826
12989,404437,267076426,25259121,Bryant Park Lounge (Residence Inn Marriott - Times Square),1578704400000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
12990,404437,267273026,26136720,Stout NYC ~ Grand Central,1578789000000,60 E 41st St,40.751595,-73.97885
12991,404437,267273047,26180917,Windfall,1578790800000,23 W 39th St,40.752464,-73.9837
12992,404437,267273498,26067384,Johnny Utah's,1578857400000,25 W 51st St #6939,40.760044,-73.978264
12993,404437,267273109,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
12994,404437,266496170,26072830,Great Northern Food Hall,1579219200000,89 E 42nd St,40.752728,-73.97723
12995,404437,267273662,26053084,LeGrande Lounge,1579303800000,224 W 49th St 2nd Floor,40.76072,-73.98474
12996,404437,267272646,1448854,THE WORLD BAR,1579303800000,845 United Nations Plaza (1st Avenue) & 48th Street,40.751877,-73.96741
12997,404437,267621718,26613936,The Independent,1579393800000,147 W 40th St,40.7548,-73.98737
12998,404437,267590920,23912661,230 Fifth Penthouse,1579394700000,230 Fifth Avenue,40.59439,-73.97557
12999,404437,267273604,26136720,Stout NYC ~ Grand Central,1579395600000,60 E 41st St,40.75161,-73.97882
13000,404437,267273078,23912661,230 Fifth Penthouse,1579402800000,230 Fifth Avenue,40.59439,-73.97557
13001,404437,267693517,26013945,Session 73,1579474800000,1359 1st Avenue,40.768448,-73.955864
13002,404437,267273472,26052272,Atwood Lounge,1579482000000,986 2nd Ave,40.756165,-73.96724
13003,404437,267273132,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579735800000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
13004,404437,267694959,26072830,Great Northern Food Hall,1579822200000,89 E 42nd St,40.752728,-73.97723
13005,404437,267297003,26131603,The VNYL- Vintage New York Lifestyle,1579906800000,100 3rd Ave,40.73251,-73.98817
13006,404437,267731564,21138352,230 Fifth Ave Penthouse,1579992300000,230 Fifth Ave.,40.675743,-73.98123
13007,404437,267591386,21138352,230 Fifth Ave Penthouse,1579995000000,230 Fifth Ave.,40.675743,-73.98123
13008,404437,267273624,26171105,Royalton New York,1579998600000,44 W 44th St,40.75521,-73.98259
13009,404437,267591451,18663172,230 5th Ave. Penthouse,1580000400000,230 5th Ave. ,40.74396,-73.98789
13010,404437,267834565,26807106,District M,1580083200000,700 8th Ave,40.75871,-73.9883
13011,404437,267890314,26018497,The Playwright Irish Pub,1580340600000,27 W 35th St,40.74979,-73.98538
13012,404437,267273167,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1580340600000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
13013,404437,267631736,25259121,Bryant Park Lounge (Residence Inn Marriott - Times Square),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
13014,404437,267748305,26034125,World Bar,1580427000000,845 United Nations Plaza,40.752518,-73.96769
13507,404476,bxjvklybccbfc,697072,The Creek and the Cave,1579834800000,10-93 Jackson Ave,40.743099,-73.95159
13508,404476,267267769,26024311,High Bar New York,1580167800000,346 W 40th St,40.756706,-73.992966
13545,413427,268049481,26820402,Sheraton NY Times Square Hotel,1579964400000,811 West 53rd Street & 7th Avenue,40.76252,-73.98145
13546,413427,267922456,26768526,Sheraton New York Times Square Hotel,1579964400000,811 West 53rd Street,40.767845,-73.993416
13547,413427,267181242,26768526,Sheraton New York Times Square Hotel,1579964400000,811 West 53rd Street,40.767845,-73.993416
13548,413427,267911258,26768526,Sheraton New York Times Square Hotel,1579964400000,811 West 53rd Street,40.767845,-73.993416
13549,413427,267099618,26768526,Sheraton New York Times Square Hotel,1579964400000,811 West 53rd Street,40.767845,-73.993416
13588,414834,pksrwqybccbcc,24166409,RSVP with link,1579627800000,link in description of event,40.712784,-74.005943
13597,415443,ldtbjrybccbsb,26054157,Bocca di Bacco,1579044600000,169 9th Ave,40.744602,-74.002983
13598,415443,ldtbjrybccblc,26054157,Bocca di Bacco,1580254200000,169 9th Ave,40.744602,-74.002983
13603,418253,267472083,26042456,Caveat,1578009600000,21 A Clinton St,40.720673,-73.98446
13604,418253,267452081,1511302,New World Stages ,1578013200000,340 West 50th Street,40.7629,-73.98751
13605,418253,267534485,26672432,Happiness Lounge,1578106800000,1458 St Johns Pl,40.670254,-73.930046
13606,418253,267611819,26793145,Lincoln Plaza,1578182400000,44 W 62nd St,40.770737,-73.98311
13607,418253,267581160,26298932,576 5th Ave,1578441600000,576 5th Ave,40.75665,-73.97902
13608,418253,267089328,26152995,New York Open Center,1578524400000,address_1,40.74531,-73.98538
13609,418253,267688429,26793145,Lincoln Plaza,1578528000000,44 W 62nd St,40.77072,-73.98307
13610,418253,267466587,26122278,Bryant Park Lounge (Residence Inn Marriott - Times Square),1578528000000,"1033 Avenue of the Americas, 3rd Floor · ",40.752865,-73.98599
13611,418253,267487568,26413420,Broadway Theatre,1578611700000,1681 Broadway,40.76328,-73.98316
13612,418253,267221125,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578612600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
13613,418253,267645750,1511302,New World Stages ,1578618000000,340 West 50th Street,40.7629,-73.98751
13614,418253,267224067,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578704400000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
13615,418253,267776947,26793145,Lincoln Plaza,1578787200000,44 W 62nd St,40.77072,-73.98307
13616,418253,267749337,26706041,St Lukes Theatre Box Office,1578791700000,308 W 46th St,40.759865,-73.98867
13617,418253,266902363,26086756,48 Wall St,1578855600000,48 Wall St,40.706554,-74.00905
13618,418253,267417073,26122278,Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor · ",40.752865,-73.98599
13619,418253,267417119,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
13620,418253,267877501,26362368,Lincoln Center Plaza,1579219200000,Lincoln Center Plaza,40.77241,-73.98353
13621,418253,267262176,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579219200000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
13622,418253,267860830,1511302,New World Stages ,1579222800000,340 West 50th Street,40.7629,-73.98751
13623,418253,267901394,26053084,LeGrande Lounge,1579303800000,224 W 49th St 2nd Floor,40.76072,-73.98474
13624,418253,267680924,26672432,Happiness Lounge,1579316400000,1458 St Johns Pl,40.670254,-73.930046
13625,418253,267990021,26793145,Lincoln Plaza,1579392000000,44 W 62nd St,40.77072,-73.98307
13626,418253,267718037,26503348,Pier 701 Restaurant & Bar,1579397400000,701 Piermont Ave,41.046078,-73.91764
13627,418253,267701647,26061494,230 Fifth Rooftop Bar,1579402800000,230 5th Ave,40.743965,-73.98806
13628,418253,267912111,26812150,23 E 31st St,1579444200000,23 E 31st St,40.745895,-73.983894
13629,418253,267761528,26802810,Kingston Public House,1579474800000,100 Kingston Ave,40.67621,-73.9418
13630,418253,267717674,26046926,Atwood Bar & Lounge,1579482000000,986 2nd Ave,40.756172,-73.96727
