group_id,group_URLName,event_id,event_name,time,event_url
10904232,Social-Mingling,267438016,"Making friends in nyc: Speed FRIENDING- ages 20's, 30's, 40's",1578007800000,https://www.meetup.com/Social-Mingling/events/267438016/
10904232,Social-Mingling,267324860,The Differences Between Men & Women - Debate & Mixer,1578180600000,https://www.meetup.com/Social-Mingling/events/267324860/
10904232,Social-Mingling,267276975,"Murder Mystery Mixer (Comp Apps, Drink Specials): Trailer Park Tragedy",1578182400000,https://www.meetup.com/Social-Mingling/events/267276975/
10904232,Social-Mingling,zrmxcrybccbgb,"New Year Mixer - Meet New People (Comp Apps, Icebreakers, Drink Specials)",1578186000000,https://www.meetup.com/Social-Mingling/events/267301641/
10904232,Social-Mingling,267467361,Seinfeld Trivia NYC,1578528000000,https://www.meetup.com/Social-Mingling/events/267467361/
10904232,Social-Mingling,267221771,The Office Trivia-Dunder Mifflin- Win a Dundie!,1578612600000,https://www.meetup.com/Social-Mingling/events/267221771/
10904232,Social-Mingling,266878348,Catholic/Christian Professionals Mix & Mingle Charity Event,1578699000000,https://www.meetup.com/Social-Mingling/events/266878348/
10904232,Social-Mingling,267251472,Catholic/Christian Professionals Mix & Mingle Charity Event,1578699000000,https://www.meetup.com/Social-Mingling/events/267251472/
10904232,Social-Mingling,267225674,"Speed Dating NYC Singles event: Men ages 33-46, Women 32-45",1578704400000,https://www.meetup.com/Social-Mingling/events/267225674/
10904232,Social-Mingling,267587985,"50 & Over Singles Mixer (Comp Apps, Drink Specials, Ice Breakers)",1578789000000,https://www.meetup.com/Social-Mingling/events/267587985/
10904232,Social-Mingling,267452327,"Upscale Singles Mixer! (Drink Specials, Ice Breakers) 21-49",1578790800000,https://www.meetup.com/Social-Mingling/events/267452327/
10904232,Social-Mingling,267588860,"Winter Tipsy Painting (Creativity, Cocktails & Conversation)",1578857400000,https://www.meetup.com/Social-Mingling/events/267588860/
10904232,Social-Mingling,267697572,Friendly Feud - Survey Says... Don't Miss This Meetup!,1579131000000,https://www.meetup.com/Social-Mingling/events/267697572/
10904232,Social-Mingling,267417783,Friendly Feud: Survey Says,1579131000000,https://www.meetup.com/Social-Mingling/events/267417783/
10904232,Social-Mingling,267263698,"Catholic Speed Dating NYC Singles event: Men ages 33-47, Women 30-45",1579219200000,https://www.meetup.com/Social-Mingling/events/267263698/
10904232,Social-Mingling,267725310,Grand Central Murder Mystery & Scavenger Hunt,1579219200000,https://www.meetup.com/Social-Mingling/events/267725310/
10904232,Social-Mingling,267883992,40 & Over Singles Mingle,1579303800000,https://www.meetup.com/Social-Mingling/events/267883992/
10904232,Social-Mingling,267619406,"International Mixer (Comp Appetizers, Drink Specials, Games & Prizes)",1579303800000,https://www.meetup.com/Social-Mingling/events/267619406/
10904232,Social-Mingling,267870671,"""Take a Chance"" Fun and Games Singles Night",1579390200000,https://www.meetup.com/Social-Mingling/events/267870671/
10904232,Social-Mingling,267752279,Awesome 80s Murder Mystery Party,1579393800000,https://www.meetup.com/Social-Mingling/events/267752279/
10904232,Social-Mingling,267697126,Traffic Light Party (something for everyone!),1579395600000,https://www.meetup.com/Social-Mingling/events/267697126/
10904232,Social-Mingling,267752460,"VIP Winter Singles Party - Comp Apps, DJ, Drink Specials, No Work Monday!",1579482000000,https://www.meetup.com/Social-Mingling/events/267752460/
10904232,Social-Mingling,267938201,Disney Friendly Feud,1579735800000,https://www.meetup.com/Social-Mingling/events/267938201/
10904232,Social-Mingling,267613252,Nyc Trivia Event- DISNEY Friendly Feud: Survey Says + Few Trivia Questions,1579735800000,https://www.meetup.com/Social-Mingling/events/267613252/
10904232,Social-Mingling,267908420,"Ladies Only Networking Night (Comp Appetizers, Drink Specials, Ice Breakers)",1579822200000,https://www.meetup.com/Social-Mingling/events/267908420/
10904232,Social-Mingling,268078423,40 & Over Singles Mixer With a Twist-Fun & Games!,1579908600000,https://www.meetup.com/Social-Mingling/events/268078423/
10904232,Social-Mingling,267908000,Salsa & Bachata Lesson (includes after party @ 230 Fifth Penthouse),1579995000000,https://www.meetup.com/Social-Mingling/events/267908000/
10904232,Social-Mingling,267937708,Murder Mystery Mixer (w/ Winter Wonderland After Party),1579998600000,https://www.meetup.com/Social-Mingling/events/267937708/
10904232,Social-Mingling,267809813,"Winter Wonderland Penthouse Party! (2-1 Drinks, Comp Apps, DJ, Giveaways)",1580000400000,https://www.meetup.com/Social-Mingling/events/267809813/
10904232,Social-Mingling,267966820,"Grammy Awards Viewing Party (Comp Appetizers, Drink Specials)",1580083200000,https://www.meetup.com/Social-Mingling/events/267966820/
10904232,Social-Mingling,267825619,"NYC Trivia Events- FRIENDS Trivia- Ross , Rachel and the Gang!",1580340600000,https://www.meetup.com/Social-Mingling/events/267825619/
10904232,Social-Mingling,267967053,LGBTQ: Speed Socializing After-Work Mixer (20s & 30s),1580340600000,https://www.meetup.com/Social-Mingling/events/267967053/
10904232,Social-Mingling,268195021,Speed FRIENDING - Expand Your Social Network!,1580427000000,https://www.meetup.com/Social-Mingling/events/268195021/
10904232,Social-Mingling,268063707,Speed FRIENDING - Expand Your Social Network!,1580427000000,https://www.meetup.com/Social-Mingling/events/268063707/
10934022,Catholic-Adult-Community,wvqxzqybccbcb,Wednesday night fun volleyball,1577926800000,https://www.meetup.com/Catholic-Adult-Community/events/267439922/
10934022,Catholic-Adult-Community,zbsmlrybccbhb,CAB BRUNCHES ON SUNDAYS,1578250800000,https://www.meetup.com/Catholic-Adult-Community/events/266735498/
10934022,Catholic-Adult-Community,wvqxzqybccblb,Wednesday night fun volleyball,1578531600000,https://www.meetup.com/Catholic-Adult-Community/events/267160743/
10934022,Catholic-Adult-Community,267662297,CAB BOWLING LEAGUE AT FUN FEST,1578700800000,https://www.meetup.com/Catholic-Adult-Community/events/267662297/
10934022,Catholic-Adult-Community,wvqxzqybccbtb,Wednesday night fun volleyball,1579136400000,https://www.meetup.com/Catholic-Adult-Community/events/267795596/
10934022,Catholic-Adult-Community,267662312,CAB BOWLING LEAGUE AT FUN FEST,1579305600000,https://www.meetup.com/Catholic-Adult-Community/events/267662312/
10934022,Catholic-Adult-Community,266735730,CASINO POT LUCK,1579393800000,https://www.meetup.com/Catholic-Adult-Community/events/266735730/
10934022,Catholic-Adult-Community,wvqxzqybccbdc,Wednesday night fun volleyball,1579741200000,https://www.meetup.com/Catholic-Adult-Community/events/267979995/
10934022,Catholic-Adult-Community,267662323,CAB BOWLING LEAGUE AT FUN FEST,1579910400000,https://www.meetup.com/Catholic-Adult-Community/events/267662323/
10934022,Catholic-Adult-Community,266758270,GAME SHOW NIGHT SOCIAL PARTY,1580081400000,https://www.meetup.com/Catholic-Adult-Community/events/266758270/
10934022,Catholic-Adult-Community,wvqxzqybccbmc,Wednesday night fun volleyball,1580346000000,https://www.meetup.com/Catholic-Adult-Community/events/268158742/
10982232,Argentine-Tango-Dancers-Northern-New-Jersey,jwwbkrybccbsb,Tango Night - Social Dance Party,1579050900000,https://www.meetup.com/Argentine-Tango-New-Jersey/events/267575670/
10982232,Argentine-Tango-Dancers-Northern-New-Jersey,jwwbkrybccblc,Tango Night - Social Dance Party,1580260500000,https://www.meetup.com/Argentine-Tango-New-Jersey/events/268131700/
11015732,Lets-WalkProgram,267152404,"Walk at Grover Cleveland Park, 118 Brookside Ave, Caldwell, NJ",1578515400000,https://www.meetup.com/Lets-WalkProgram/events/267152404/
11015732,Lets-WalkProgram,267790618,Eagle Rock Reservation,1578668400000,https://www.meetup.com/Lets-WalkProgram/events/267790618/
11015732,Lets-WalkProgram,jjlxjrybccbtb,Let's Walk Brookdale Park,1579120200000,https://www.meetup.com/Lets-WalkProgram/events/267789654/
11015732,Lets-WalkProgram,xwfntpybccbwb,Eagle Rock Reservation,1579273200000,https://www.meetup.com/Lets-WalkProgram/events/267833281/
11015732,Lets-WalkProgram,jjlxjrybccbdc,Let's Walk Brookdale Park,1579725000000,https://www.meetup.com/Lets-WalkProgram/events/267883258/
11015732,Lets-WalkProgram,jjlxjrybccbmc,Let's Walk Brookdale Park,1580329800000,https://www.meetup.com/Lets-WalkProgram/events/268152101/
11021272,Code-For-Jersey-City,265080517,Monthly Meetup - January 2020,1579048200000,https://www.meetup.com/Code-For-Jersey-City/events/265080517/
11058102,Mindful-Astoria,rsvglrybccbcb,New Year's Day Meditation,1577923200000,https://www.meetup.com/Mindful-Astoria/events/266753788/
11058102,Mindful-Astoria,267047212,Afternoon Silent Meditation Retreat,1578164400000,https://www.meetup.com/Mindful-Astoria/events/267047212/
11058102,Mindful-Astoria,nhcrmrybccbkb,Gentle Yoga - Tuesday Evenings ,1578441600000,https://www.meetup.com/Mindful-Astoria/events/267066461/
11058102,Mindful-Astoria,rsvglrybccblb,Mindful Astoria: Wednesday Meditation Gathering,1578528000000,https://www.meetup.com/Mindful-Astoria/events/267491902/
11058102,Mindful-Astoria,267719665,See in 2020,1578772800000,https://www.meetup.com/Mindful-Astoria/events/267719665/
11058102,Mindful-Astoria,267618290,Mindful Astoria Potluck ,1578785400000,https://www.meetup.com/Mindful-Astoria/events/267618290/
11058102,Mindful-Astoria,bwpsmrybccbsb,Gentle Yoga - Tuesday Evenings ,1579046400000,https://www.meetup.com/Mindful-Astoria/events/267718049/
11058102,Mindful-Astoria,rsvglrybccbtb,Mindful Astoria: Wednesday Meditation Gathering,1579132800000,https://www.meetup.com/Mindful-Astoria/events/267611567/
11058102,Mindful-Astoria,266930413,Mindful Astoria January 2020 Book Club - How Emotions Are Made,1579465800000,https://www.meetup.com/Mindful-Astoria/events/266930413/
11058102,Mindful-Astoria,267911135,Tara Brach’s Radical Compassion Challenge 10 day free online,1579582800000,https://www.meetup.com/Mindful-Astoria/events/267911135/
11058102,Mindful-Astoria,bwpsmrybccbcc,Gentle Yoga - Tuesday Evenings ,1579651200000,https://www.meetup.com/Mindful-Astoria/events/267718996/
11058102,Mindful-Astoria,rsvglrybccbdc,Mindful Astoria: Wednesday Meditation Gathering,1579737600000,https://www.meetup.com/Mindful-Astoria/events/267602536/
11058102,Mindful-Astoria,268102270,Mindful Astoria Potluck ,1580058000000,https://www.meetup.com/Mindful-Astoria/events/268102270/
11058102,Mindful-Astoria,bwpsmrybccblc,Gentle Yoga - Tuesday Evenings ,1580256000000,https://www.meetup.com/Mindful-Astoria/events/267923523/
11058102,Mindful-Astoria,rsvglrybccbmc,Mindful Astoria: Wednesday Meditation Gathering,1580342400000,https://www.meetup.com/Mindful-Astoria/events/267766591/
11109382,NYC-30-OVER-GROUP,267439462,"Making friends in nyc: Speed FRIENDING- ages 20's, 30's, 40's",1578007800000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267439462/
11109382,NYC-30-OVER-GROUP,267324873,The Differences Between Men & Women - Debate & Mixer,1578180600000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267324873/
11109382,NYC-30-OVER-GROUP,267277020,"Murder Mystery Mixer (Comp Apps, Drink Specials): Trailer Park Tragedy",1578182400000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267277020/
11109382,NYC-30-OVER-GROUP,ksmxcrybccbgb,"New Year Mixer - Meet New People (Comp Apps, Icebreakers, Drink Specials)",1578186000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267301653/
11109382,NYC-30-OVER-GROUP,267467108,Seinfeld Trivia NYC,1578528000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267467108/
11109382,NYC-30-OVER-GROUP,267221729,The Office Trivia-Dunder Mifflin- Win a Dundie!,1578612600000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267221729/
11109382,NYC-30-OVER-GROUP,267432178,The Office Trivia Night... That's What She Said,1578612600000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267432178/
11109382,NYC-30-OVER-GROUP,267251185,Catholic/Christian Professionals Mix & Mingle Charity Event,1578699000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267251185/
11109382,NYC-30-OVER-GROUP,267588385,"50 & Over Singles Mixer (Comp Apps, Drink Specials, Ice Breakers)",1578789000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267588385/
11109382,NYC-30-OVER-GROUP,267452350,"Upscale Singles Mixer! (Drink Specials, Ice Breakers) 21-49",1578790800000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267452350/
11109382,NYC-30-OVER-GROUP,267589278,"Winter Tipsy Painting (Creativity, Cocktails & Conversation)",1578857400000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267589278/
11109382,NYC-30-OVER-GROUP,267417168,Friendly Feud: Survey Says,1579131000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267417168/
11109382,NYC-30-OVER-GROUP,267697602,Friendly Feud - Survey Says... Don't Miss This Meetup!,1579131000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267697602/
11109382,NYC-30-OVER-GROUP,267725324,Grand Central Murder Mystery & Scavenger Hunt,1579219200000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267725324/
11109382,NYC-30-OVER-GROUP,267880193,40 & Over Singles Social,1579303800000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267880193/
11109382,NYC-30-OVER-GROUP,267619426,"International Mixer (Comp Appetizers, Drink Specials, Games & Prizes)",1579303800000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267619426/
11109382,NYC-30-OVER-GROUP,267869319,"""Take a Chance"" Fun and Games Singles Night",1579390200000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267869319/
11109382,NYC-30-OVER-GROUP,267752209,Awesome 80s Murder Mystery Party,1579393800000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267752209/
11109382,NYC-30-OVER-GROUP,267697152,Traffic Light Party (something for everyone!),1579395600000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267697152/
11109382,NYC-30-OVER-GROUP,267752480,"VIP Winter Singles Party - Comp Apps, DJ, Drink Specials, No Work Monday!",1579482000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267752480/
11109382,NYC-30-OVER-GROUP,267612704,Nyc Trivia Event- DISNEY Friendly Feud: Survey Says + Few Trivia Questions,1579735800000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267612704/
11109382,NYC-30-OVER-GROUP,267938138,Disney Friendly Feud,1579735800000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267938138/
11109382,NYC-30-OVER-GROUP,267909403,"Ladies Only Networking Night (Comp Appetizers, Drink Specials, Ice Breakers)",1579822200000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267909403/
11109382,NYC-30-OVER-GROUP,268078916,40 & Over Singles Mixer With a Twist-Fun & Games!,1579908600000,https://www.meetup.com/NYC-30-OVER-GROUP/events/268078916/
11109382,NYC-30-OVER-GROUP,268079567,"""Take a Chance"" Fun and Games Singles Night-Free Ater Party",1579995000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/268079567/
11109382,NYC-30-OVER-GROUP,267908017,Salsa & Bachata Lesson (includes after party @ 230 Fifth Penthouse),1579995000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267908017/
11109382,NYC-30-OVER-GROUP,267937722,Murder Mystery Mixer (w/ Winter Wonderland After Party),1579998600000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267937722/
11109382,NYC-30-OVER-GROUP,267809772,"Winter Wonderland Penthouse Party! (2-1 Drinks, Comp Apps, DJ, Giveaways)",1580000400000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267809772/
11109382,NYC-30-OVER-GROUP,267966764,"Grammy Awards Viewing Party (Comp Appetizers, Drink Specials)",1580083200000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267966764/
11109382,NYC-30-OVER-GROUP,267825451,"NYC Trivia Events- FRIENDS Trivia- Ross , Rachel and the Gang!",1580340600000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267825451/
11109382,NYC-30-OVER-GROUP,267967014,LGBTQ: Speed Socializing After-Work Mixer (20s & 30s),1580340600000,https://www.meetup.com/NYC-30-OVER-GROUP/events/267967014/
11109382,NYC-30-OVER-GROUP,268143247,Pre Valentine's Day Singles Event,1580342400000,https://www.meetup.com/NYC-30-OVER-GROUP/events/268143247/
11109382,NYC-30-OVER-GROUP,268194217,Speed FRIENDING - Expand Your Social Network!,1580427000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/268194217/
11109382,NYC-30-OVER-GROUP,268063824,Speed FRIENDING - Expand Your Social Network!,1580427000000,https://www.meetup.com/NYC-30-OVER-GROUP/events/268063824/
11112532,Jewish-Events-In-New-York-City,267880711,40 & Over Singles Event In NYC,1579303800000,https://www.meetup.com/Jewish-Events-In-New-York-City/events/267880711/
11112532,Jewish-Events-In-New-York-City,268144106,Pre Valentine's Day Speed Dating Event In NYC,1580342400000,https://www.meetup.com/Jewish-Events-In-New-York-City/events/268144106/
11142402,Greater-Nassau-Chorus,nmzqjrybccbkb,Learn to sing acapella! Greater Nassau Chorus now auditioning female singers!,1578440700000,https://www.meetup.com/Greater-Nassau-Chorus/events/267568031/
11142402,Greater-Nassau-Chorus,nmzqjrybccbsb,Learn to sing acapella! Greater Nassau Chorus now auditioning female singers!,1579045500000,https://www.meetup.com/Greater-Nassau-Chorus/events/267765069/
11142402,Greater-Nassau-Chorus,nmzqjrybccbcc,Learn to sing acapella! Greater Nassau Chorus now auditioning female singers!,1579650300000,https://www.meetup.com/Greater-Nassau-Chorus/events/267949198/
11142402,Greater-Nassau-Chorus,nmzqjrybccblc,Learn to sing acapella! Greater Nassau Chorus now auditioning female singers!,1580255100000,https://www.meetup.com/Greater-Nassau-Chorus/events/268128499/
11142692,Conversations-Among-Humanists-and-Religious-Believers,fkjrdpybccbjc,"Conversations Among Humanists, Atheists and Religious Believers",1580068800000,https://www.meetup.com/Conversations-Among-Atheists-Humanists-Religious-Believers/events/268064202/
11186762,DancersArt,dmmbfhybccbcb,ADULT BALLET CLASS Level: Intermediate,1577919600000,https://www.meetup.com/DancersArt/events/267437435/
11186762,DancersArt,dlmbfhybccbjb,ADULT BALLET CLASS Level: Elementary,1578351600000,https://www.meetup.com/DancersArt/events/267545991/
11186762,DancersArt,dmmbfhybccblb,ADULT BALLET CLASS Level: Intermediate,1578524400000,https://www.meetup.com/DancersArt/events/267597287/
11186762,DancersArt,dlmbfhybccbrb,ADULT BALLET CLASS Level: Elementary,1578956400000,https://www.meetup.com/DancersArt/events/267718380/
11186762,DancersArt,dmmbfhybccbtb,ADULT BALLET CLASS Level: Intermediate,1579129200000,https://www.meetup.com/DancersArt/events/267792286/
11186762,DancersArt,dlmbfhybccbbc,ADULT BALLET CLASS Level: Elementary,1579561200000,https://www.meetup.com/DancersArt/events/267919934/
11186762,DancersArt,dmmbfhybccbdc,ADULT BALLET CLASS Level: Intermediate,1579734000000,https://www.meetup.com/DancersArt/events/267976719/
11186762,DancersArt,dlmbfhybccbkc,ADULT BALLET CLASS Level: Elementary,1580166000000,https://www.meetup.com/DancersArt/events/267896837/
11186762,DancersArt,dmmbfhybccbmc,ADULT BALLET CLASS Level: Intermediate,1580338800000,https://www.meetup.com/DancersArt/events/268154964/
11211922,Real-Estate-Investors-Creative-Entrepreneurs,267321436,Smart Real Estate Wholesaling & Investing with Q & A,1578438000000,https://www.meetup.com/Real-Estate-Investors-Creative-Entrepreneurs/events/267321436/
11304032,Humanist-Society-of-Metropolitan-New-York,267522589,What Gives Your Life Meaning?,1578610800000,https://www.meetup.com/Humanist-Society-of-Metropolitan-New-York/events/267522589/
11370822,NYC-Politics,267377390,"Live Oxford Debate:  ""Healthcare should be a fundamental human right.""",1578524400000,https://www.meetup.com/NYC-Politics/events/267377390/
11370822,NYC-Politics,267382582,"""Beyond Vietnam"" (by Dr. King)",1579564800000,https://www.meetup.com/NYC-Politics/events/267382582/
11370822,NYC-Politics,267620030,"War w/ Iran?, #2020Primary, #BailReform and anti-Semitism (Current Events Forum)",1580061600000,https://www.meetup.com/NYC-Politics/events/267620030/
11370822,NYC-Politics,267582194,"On being ""woke"" (and cultural relevatism)",1580072400000,https://www.meetup.com/NYC-Politics/events/267582194/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267252247,"New Year, New Decade, New Dates (includes free drink/after party!)",1577910600000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267252247/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267229345,Happy New Year Happy Hour (includes free drink!),1577916000000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267229345/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267251618,Speed FRIENDING - Expand Your Social Network!,1578007800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267251618/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267300338,VIP New Year Singles Social (w/ Open Bar!),1578092400000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267300338/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267379098,"45 & Over Singles Mixer (Comp Apps, Drink Specials, Ice Breakers)",1578094200000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267379098/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267322701,The Differences Between Men & Women - Debate & Mixer,1578180600000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267322701/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267275876,"Murder Mystery Mixer (Comp Apps, Drink Specials): Trailer Park Tragedy",1578182400000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267275876/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,dplxcrybccbgb,"New Year Mixer - Meet New People (Comp Apps, Icebreakers, Drink Specials)",1578186000000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267299540/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267378598,Winter Wine Tasting Social,1578187800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267378598/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267400444,Seinfeld Trivia Night,1578526200000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267400444/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267427536,The Office Trivia Night... That's What She Said,1578612600000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267427536/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267450957,"New Year Networking Night (Comp Apps, Drink Specials, Ice Breakers)",1578699000000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267450957/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267431163,New Year Wine Tasting Social w/ Comp Appetizers,1578700800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267431163/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267516273,"Speed Dating- Men ages 33-46, Women ages 32-45",1578704400000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267516273/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267584525,"50 & Over Singles Mixer (Comp Apps, Drink Specials, Ice Breakers)",1578789000000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267584525/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267451116,"Upscale Singles Mixer! (Drink Specials, Ice Breakers) 21-49",1578790800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267451116/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,pxlqdlybccbqb,Meet at Grand Central and go to Tarrytown on Metro North,1578844800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267693582/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267585423,"Winter Tipsy Painting (Creativity, Cocktails & Conversation)",1578857400000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267585423/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267693281,Friendly Feud - Survey Says... Don't Miss This Meetup!,1579131000000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267693281/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,266953734,Join Our Awesome Social Bowling Team on Sundays! Bowling starts in January!,1579132800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/266953734/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267723153,Grand Central Murder Mystery & Scavenger Hunt,1579219200000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267723153/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267722443,"40s & Over Upscale Mixer (Drink Specials, Prizes, Ice Breakers)",1579303800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267722443/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267616048,"International Mixer (Comp Appetizers, Drink Specials, Games & Prizes)",1579303800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267616048/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267748560,Awesome 80s Murder Mystery Party,1579393800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267748560/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267779481,Speed FRIENDING - Add To Your Social Network! (Includes entry to After Party),1579394700000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267779481/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267692674,Traffic Light Party (something for everyone!),1579395600000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267692674/
11374982,NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS,267615678,Quiet Clubbing Penthouse Party,1579402800000,https://www.meetup.com/NEW-2-NYC-looking-2-MAKE-FRIENDS-whle-doing-AWESOME-THINGS/events/267615678/
